eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.30875,0.6666666666666666,1.0,False,False,0.13944617670763088,0.14413297058152355,0.49274835949885676,0.3721471141790101,0.012988235318301209,0.013970606670854672,0.010990925298195153,0.02269488293501879,1,2.0738065242767334
0.335,0.6666666666666666,1.0,False,False,0.1415254000098399,0.14375182575606646,0.4921201996117104,0.36936673040807777,0.012912799621572404,0.01389123531014165,0.01101032312471781,0.022808329364407073,1,2.027170181274414
0.36125,0.6666666666666666,1.0,False,False,0.14353295568651428,0.14339304652129875,0.4915131387849379,0.3665380148079695,0.012841286442512562,0.013815491536430375,0.0110304014878862,0.022921794784000842,1,2.109942674636841
0.3875,0.6666666666666666,1.0,False,False,0.14547342342476186,0.14305389784739642,0.49092435910169413,0.3636685823004784,0.01277310731802259,0.013742676101721588,0.011050920563765464,0.023035457079829263,1,2.1047379970550537
0.41375,0.6666666666666666,1.0,False,False,0.14733903967137002,0.14273514212142402,0.49035524273471237,0.36075794366645375,0.01270832066194084,0.013672762315885,0.011071883098983094,0.023148726885718927,1,2.1223793029785156
0.44,0.6666666666666666,1.0,False,False,0.1491445688440096,0.14243443363036687,0.48980294691934706,0.35781838451826226,0.012646588543155458,0.013605578219304778,0.01109319042092664,0.023261431792453935,1,1.9223039150238037
0.46625,0.6666666666666666,1.0,False,False,0.1508779172639239,0.1421526983350489,0.48926736389995573,0.35484632146004724,0.012587743141070683,0.01354054289919365,0.011114648651321358,0.023373599470672506,1,1.963836908340454
0.4925,0.6666666666666666,1.0,False,False,0.1525508233210414,0.14188766226581825,0.4887505677078544,0.3518516784083427,0.012531952371887999,0.01347854283455482,0.011136608827203994,0.02348554105137964,1,2.06490159034729
0.5187499999999999,0.6666666666666666,1.0,False,False,0.1541688653901326,0.14163771114515672,0.4882496303612638,0.34884037703004156,0.012478786270240067,0.013418999598450046,0.0111588511095746,0.02359713984279863,1,2.012664794921875
0.545,0.6666666666666666,1.0,False,False,0.15572822854641408,0.1414020882085123,0.48776059660556975,0.34581162952453476,0.012427625922550806,0.013360705094009787,0.011180936317857855,0.02370713885994736,1,2.033114194869995
0.5464552886957368,0.6666666666666666,1.0,False,True,0.15581215640818058,0.14138960489006305,0.48773414816089306,0.3456428090869408,0.012424885635043544,0.013357557029600895,0.011182175638161549,0.023713225361890317,1,2.0199954509735107
0.57125,0.6666666666666666,1.0,False,False,0.15722952528916603,0.14118142412739929,0.48728913984300926,0.3427689704978608,0.01237916245234208,0.013305069704286132,0.011203414329003354,0.02381623692225998,1,2.2327072620391846
0.5975,0.6666666666666666,1.0,False,False,0.15868224491729496,0.14097369183762623,0.48683098278399317,0.3397199853931534,0.01233285441079512,0.013251364767759307,0.011225987649204992,0.023924755242804196,1,2.0125746726989746
